101,Feb 23 2017,Kong: Skull Island,185000000,168052812,561072059
102,Jul 21 2016,Star Trek Beyond,185000000,158848340,335673708
103,Oct 17 2019,Maleficent: Mistress of Evil,185000000,113929605,489346495
104,Sep 29 2017,Blade Runner 2049,185000000,92054159,258829058
105,Oct 25 2019,Terminator: Dark Fate,185000000,62253077,250372367
106,Jul 28 2021,The Suicide Squad,185000000,55817425,167120232
107,May 22 2019,Aladdin,182000000,355559216,1046649706
108,Oct 25 2017,Thor: Ragnarok,180000000,315058289,850482778
109,Dec 9 2005,The Chronicles of Narnia: The Lion the Witch a…,180000000,291710957,720539572
110,May 28 2014,Maleficent,180000000,241407328,758536735
111,Nov 14 2016,Fantastic Beasts and Where to Find Them,180000000,234037575,811724385
112,Jun 27 2008,WALL-E,180000000,223808164,532508025
113,Aug 10 2007,Rush Hour 3,180000000,140125968,256585882
114,Jun 27 2016,The Legend of Tarzan,180000000,126643061,348902025
115,Nov 23 2011,Hugo,180000000,73864507,180047784
116,Jul 20 2017,Valerian and the City of a Thousand Planets,180000000,40479370,215098356
117,Feb 6 2015,Jupiter Ascending,179000000,47482519,181982519
118,Jul 16 2018,Mission: Impossible—Fallout,178000000,220159104,787176729
119,May 18 2016,X-Men: Apocalypse,178000000,155442489,542537546
120,Aug 9 2018,The Meg,178000000,145443742,527370715
121,May 28 2014,Edge of Tomorrow,178000000,100206256,367028980
122,Mar 6 2019,Captain Marvel,175000000,426829839,1129727388
123,Apr 7 2016,The Jungle Book,175000000,364001123,953554418
124,Jun 12 2015,Inside Out,175000000,356461711,852830107
125,Jul 5 2017,Spider-Man: Homecoming,175000000,334201140,878346440
126,Aug 2 2016,Suicide Squad,175000000,325100054,745744980
127,May 28 2009,Up,175000000,293004164,731463377
128,Oct 27 2017,Coco,175000000,210460015,797666425
129,Nov 21 2018,Ralph Breaks The Internet,175000000,201091711,529290830
130,Mar 27 2009,Monsters vs. Aliens,175000000,198351526,381687380
131,Jun 16 2017,Cars 3,175000000,152901115,383541369
132,Aug 7 2009,G.I. Joe: The Rise of Cobra,175000000,150201498,302469017
133,Jun 30 1999,Wild Wild West,175000000,113805681,221229335
134,Aug 1 2008,The Mummy: Tomb of the Dragon Emperor,175000000,102491776,405760225
135,Jun 22 2007,Evan Almighty,175000000,100289690,174131329
136,Jul 28 1995,Waterworld,175000000,88246220,264246220
137,Jan 8 2020,Dolittle,175000000,77047065,251410631
138,May 11 2017,King Arthur: Legend of the Sword,175000000,39175066,139630336
139,Dec 6 2013,47 Ronin,175000000,38362475,151716815
140,Mar 10 2022,Turning Red,175000000,0,11083409
141,May 20 2022,Top Gun: Maverick,170000000,466167545,818625751
142,Jun 6 2018,Jurassic World: Fallen Kingdom,170000000,417719760,1308334005
143,Jul 31 2014,Guardians of the Galaxy,170000000,333714112,770882395
144,May 7 2010,Iron Man 2,170000000,312433331,621156389
145,Mar 28 2014,Captain America: The Winter Soldier,170000000,259746958,714401889
146,Jul 9 2014,Dawn of the Planet of the Apes,170000000,208545589,710644566
147,Nov 10 2004,The Polar Express,170000000,188578855,312719437
148,May 30 2012,Snow White and the Huntsman,170000000,155136755,401021746
149,Jul 1 2003,Terminator 3: Rise of the Machines,170000000,150358296,433058296
150,May 5 2004,Van Helsing,170000000,120150546,300150546
151,Mar 27 2019,Dumbo,170000000,114766307,353166307
152,May 29 2019,Godzilla: King of the Monsters,170000000,110500138,383299915
153,May 20 2015,Tomorrowland,170000000,93436322,206627518
154,Feb 1 2019,Alita: Battle Angel,170000000,85838210,401900040
155,May 20 2016,Alice Through the Looking Glass,170000000,77042381,276928112
156,Jun 1 2022,Jurassic World: Dominion,165000000,249796690,622186690
157,May 21 2010,Shrek Forever After,165000000,238736787,756244673
158,Oct 24 2016,Doctor Strange,165000000,232641920,676354481
159,Oct 25 2014,Big Hero 6,165000000,222527828,648415024
160,Mar 26 2010,How to Train Your Dragon,165000000,217581232,494870992
161,Nov 1 2012,Wreck-It Ralph,165000000,189412677,496511521
162,Nov 5 2014,Interstellar,165000000,188017894,651023006
163,Sep 15 2021,Dune,165000000,108327830,399007157
164,Jun 22 2016,Independence Day: Resurgence,165000000,103144286,384169424
165,Jul 29 2011,Cowboys and Aliens,163000000,100368560,176038324
166,Mar 16 2017,Beauty and the Beast,160000000,504014165,1270818066
167,Jun 27 2019,Spider-Man: Far From Home,160000000,390532085,1132532832
168,Dec 6 2018,Aquaman,160000000,335061807,1143758700
169,May 17 2007,Shrek the Third,160000000,322719944,807330936
170,Jul 16 2010,Inception,160000000,292576195,728582465
171,Nov 18 2015,The Hunger Games: Mockingjay - Part 2,160000000,281723902,648986787
172,May 17 2013,Fast and Furious 6,160000000,238679850,789300444
173,May 14 2014,Godzilla,160000000,200676069,529076069
174,Jun 3 2011,X-Men: First Class,160000000,146408305,355408305
175,Dec 25 2008,The Curious Case of Benjamin Button,160000000,127509326,329631958
176,Jul 14 2010,The Sorcerer's Apprentice,160000000,63150991,217986320
177,May 12 2006,Poseidon,160000000,60674817,181674817
178,May 25 2016,Warcraft,160000000,47365290,438899824
179,Nov 1 2019,The Irishman,159000000,0,910234
180,Sep 29 2016,Deepwater Horizon,156000000,61433527,122603824
181,Dec 10 2010,The Chronicles of Narnia: The Voyage of the Daw…,155000000,104386950,418186950
182,Mar 25 2021,Godzilla vs. Kong,155000000,100916094,468064628
183,Jun 24 2015,Terminator: Genisys,155000000,89760956,432150894
184,Mar 16 2018,Pacific Rim: Uprising,155000000,59874525,290930148
185,Nov 24 2004,Alexander,155000000,34297191,167297191
186,Jul 14 2017,War for the Planet of the Apes,152000000,146880162,489592267
187,May 25 2001,Pearl Harbor,151500000,198539855,449239853
188,Jul 2 2007,Transformers,151000000,319246193,708272592
189,Nov 20 2019,Frozen II,150000000,477373578,1445182280
190,May 29 2017,Wonder Woman,150000000,412563408,818058221
191,Nov 22 2013,Frozen,150000000,400953009,1264377166
192,Feb 10 2016,Zootopia,150000000,341268248,1004629935
193,Jul 11 2007,Harry Potter and the Order of the Phoenix,150000000,292137260,939619849
194,Nov 18 2005,Harry Potter and the Goblet of Fire,150000000,290201752,886746240
195,May 15 2003,The Matrix Reloaded,150000000,281553689,738576929
196,Dec 14 2007,I am Legend,150000000,256393010,585532684
197,Jan 27 2016,Moana,150000000,248757044,634965560
198,Jul 1 2008,Hancock,150000000,227946274,624234272
199,Sep 1 2021,Shang-Chi and the Legend of the Ten Rings,150000000,224543292,432243292
200,Jul 15 2005,Charlie and the Chocolate Factory,150000000,206459076,475825484
201,Jun 29 2007,Ratatouille,150000000,206445654,626549695
202,Oct 30 2013,Thor: The Dark World,150000000,206362140,644602516
203,Jun 15 2005,Batman Begins,150000000,205343774,358858124
204,Jul 29 2015,Mission: Impossible—Rogue Nation,150000000,195042377,688858992
205,Jul 18 2017,Dunkirk,150000000,190068280,518058826
206,Apr 29 2011,Thor,150000000,181030624,449326618
207,Nov 7 2008,Madagascar: Escape 2 Africa,150000000,180174880,599680774
208,May 1 2009,X-Men Origins: Wolverine,150000000,179883157,374825760
209,May 22 2009,Night at the Museum: Battle of the Smithsonian,150000000,177243721,402231063
210,May 26 2011,Kung Fu Panda 2,150000000,165249063,664837547
211,May 14 2015,Mad Max: Fury Road,150000000,153636354,367457874
212,May 3 2019,Pokémon: Detective Pikachu,150000000,144105346,431344168
213,Nov 5 2003,The Matrix Revolutions,150000000,139270910,427300260
214,Mar 20 2018,Ready Player One,150000000,137690172,579055653
215,Nov 4 2005,Chicken Little,150000000,135386665,310043823
216,May 5 2006,Mission: Impossible III,150000000,133501348,399387745
217,May 15 2009,Angels & Demons,150000000,133375846,490875846
218,May 13 2004,Troy,150000000,133298577,483152040
219,Jul 1 2010,The Last Airbender,150000000,131772187,319713881
220,Nov 2 2007,Bee Movie,150000000,126631277,287594577
221,Jul 24 2009,G-Force,150000000,119436770,292817841
222,Nov 21 2008,Bolt,150000000,114053579,328015029
223,Nov 24 2021,Encanto,150000000,96093622,230765743
224,Mar 28 2012,Wrath of the Titans,150000000,83670083,305270083
225,Nov 16 2007,Beowulf,150000000,82280579,195080579
226,May 9 2012,Dark Shadows,150000000,79727149,238202668
227,Jun 28 2013,White House Down,150000000,73103784,205440387
228,Jul 14 2021,Space Jam: A New Legacy,150000000,70592228,144003749
229,Feb 12 2010,The Wolfman,150000000,62189884,142634358
230,Dec 15 2016,The Great Wall,150000000,45157105,334486852
231,Sep 25 2015,Pan,150000000,35088320,151525973
232,Mar 11 2011,Mars Needs Moms,150000000,21392758,39549758
233,Feb 3 2022,Moonfall,150000000,19060660,58949032
234,Nov 4 2021,Red Notice,150000000,0,173638
235,Dec 13 2019,6 Underground,150000000,0,0
236,Nov 3 2006,Flushed Away,149000000,64665672,179357126
237,Jun 8 2012,Madagascar 3: Europe's Most Wanted,145000000,216391482,746921271
238,Dec 14 2011,Mission: Impossible—Ghost Protocol,145000000,209397903,694713230
239,Jun 5 2014,How to Train Your Dragon 2,145000000,177002924,614586270
240,Jun 16 1999,Tarzan,145000000,171091819,448191819
241,Feb 20 2014,Mr. Peabody & Sherman,145000000,111506430,269806430
242,Nov 20 2012,Rise of the Guardians,145000000,103412758,306900902
243,Apr 8 2005,Sahara,145000000,68671925,121645390
244,Jul 13 2016,Ghostbusters,144000000,128350574,229008658
245,Nov 22 2002,Die Another Day,142000000,160942139,431942139
246,Jul 9 2003,Pirates of the Caribbean: The Curse of the Blac…,140000000,305410819,654310819
247,May 8 2009,Star Trek,140000000,257730019,386839614
248,Jul 1 1998,Armageddon,140000000,201578182,554600000
249,Jul 3 2002,Men in Black 2,140000000,190418803,441767803
250,Jul 22 2011,Captain America: The First Avenger,140000000,176654505,370569776
251,Jan 23 2016,Kung Fu Panda 3,140000000,143528619,521170825
252,Jul 10 1998,Lethal Weapon 4,140000000,130444603,285400000
253,Mar 27 2013,G.I. Joe: Retaliation,140000000,122523060,375740705
254,Dec 5 2003,The Last Samurai,140000000,111110575,456810575
255,Dec 21 2005,Fun With Dick And Jane,140000000,110550000,203018919
256,Dec 5 2014,Exodus: Gods and Kings,140000000,65014513,268314513
257,Jun 30 2016,The BFG,140000000,55483770,199646680
258,Oct 3 2019,Gemini Man,140000000,48546770,166623705
259,Feb 24 2016,Gods of Egypt,140000000,31153464,138836756
260,Unknown,Desert Warrior,140000000,0,0
261,May 3 2002,Spider-Man,139000000,403706375,821706375
262,Mar 6 2009,Watchmen,138000000,107509799,186976250
263,Jul 29 2005,Stealth,138000000,32116746,76416746
264,Jun 13 2008,The Incredible Hulk,137500000,134806913,265573859
265,Jun 20 2003,Hulk,137000000,132177234,245031679
266,Jul 11 2001,Final Fantasy: The Spirits Within,137000000,32131830,85131830
267,Nov 14 2012,The Twilight Saga: Breaking Dawn Part 2,136200000,292324737,829724737
268,Mar 15 2013,The Croods,135000000,187168425,573068425
269,Dec 25 2015,The Revenant,135000000,183637894,532938302
270,Nov 19 1999,The World is Not Enough,135000000,126930660,361730660
271,Mar 4 2011,Rango,135000000,123477607,245724600
272,Nov 14 2003,Master and Commander: The Far Side of the World,135000000,93926386,212912137
273,Jul 17 2013,Turbo,135000000,83028130,286896578
274,Jun 2 2016,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374
275,Nov 18 2011,Happy Feet Two,135000000,64006466,157956466
276,Jul 28 2006,Miami Vice,135000000,63478838,164920076
277,Oct 31 2018,The Nutcracker and the Four Realms,132900000,54858851,170024300
278,Jun 24 2005,War of the Worlds,132000000,234280354,606836535
279,Nov 26 2014,Penguins of Madagascar,132000000,83350911,366942531
280,Nov 15 2013,The Hunger Games: Catching Fire,130000000,424668047,864868047
281,May 31 2004,Harry Potter and the Prisoner of Azkaban,130000000,249757726,789592708
282,Aug 3 2007,The Bourne Ultimatum,130000000,227471070,444043396
283,Jul 3 2018,Ant-Man and the Wasp,130000000,216648740,623144660
284,Jun 6 2008,Kung Fu Panda,130000000,215434591,631910531
285,Jul 14 2015,Ant-Man,130000000,180202163,518858449
286,Mar 19 2015,Home,130000000,177397510,385997896
287,Dec 19 2018,Mary Poppins Returns,130000000,171958438,348901032
288,Oct 28 2011,Puss in Boots,130000000,149260504,554987477
289,Nov 5 2010,Megamind,130000000,148415853,321887208
290,Jul 18 2003,Bad Boys II,130000000,138540870,273271982
291,Mar 20 2014,Rio 2,130000000,131538435,492846291
292,Jul 23 2010,Salt,130000000,118311368,290650494
293,Mar 27 2014,Noah,130000000,101200044,352831065
294,Oct 28 2011,The Adventures of Tintin,130000000,77591831,373993951
295,May 31 2013,After Earth,130000000,60522097,251499665
296,Nov 26 2008,Australia,130000000,49554002,215080810
297,Jul 19 2013,R.I.P.D.,130000000,33618855,79076678
298,Jan 3 2019,How to Train Your Dragon: The Hidden World,129000000,160799505,521214344
299,Nov 18 2011,The Twilight Saga: Breaking Dawn Part 1,127500000,281287133,689420051
300,May 19 2000,Dinosaur,127500000,137748063,356148063
301,Feb 23 2017,Logan,127000000,226277068,614202315
302,Dec 18 2014,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621
303,Jul 13 2011,Harry Potter and the Deathly Hallows: Part II,125000000,381193157,1328766590
304,Nov 19 2014,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131
305,Nov 15 2001,Harry Potter and the Sorcerer’s Stone,125000000,317871467,965054122
306,Dec 4 2019,Jumanji: The Next Level,125000000,316831246,798332900
307,Nov 17 2010,Harry Potter and the Deathly Hallows: Part I,125000000,296131568,952601389
308,May 19 2006,The Da Vinci Code,125000000,217536138,767820459
309,Apr 30 2003,X-Men 2,125000000,214949694,406348630
310,Apr 21 2011,Fast Five,125000000,210031325,630163454
311,Aug 8 2014,Teenage Mutant Ninja Turtles,125000000,191204754,485004754
312,Dec 16 2011,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443
313,May 27 2004,The Day After Tomorrow,125000000,186740799,555840117
314,Mar 17 2017,The Boss Baby,125000000,175003033,527965936
315,Apr 1 2010,Clash of the Titans,125000000,163214888,493214888
316,Oct 12 2016,Trolls,125000000,153707064,343242613
317,May 19 1998,Godzilla,125000000,136314294,376000000
318,May 30 2012,Prometheus,125000000,126477084,402448265
319,Aug 10 2012,The Bourne Legacy,125000000,113203870,280355920
320,Jun 20 1997,Batman & Robin,125000000,107325195,238317814
321,Jul 5 2018,Skyscraper,125000000,68420120,304868961
322,Jan 3 2020,The Call of the Wild,125000000,62342368,107360936
323,Aug 3 2012,Total Recall,125000000,58877969,211856088
324,Dec 21 2016,Assassin’s Creed,125000000,54647948,240759682
325,Dec 29 2016,Monster Trucks,125000000,33370166,61642798
326,Aug 27 1999,The 13th Warrior,125000000,32698899,61698899
327,Nov 17 2000,How the Grinch Stole Christmas,123000000,260348825,345445403
328,May 24 2000,Mission: Impossible 2,120000000,215409889,549588516
329,Jun 30 2000,The Perfect Storm,120000000,182618434,328711434
330,Jul 20 2016,Jason Bourne,120000000,162192920,416168316
331,Feb 10 2022,Uncharted,120000000,147877533,398576432
332,Jun 15 2007,Fantastic Four: Rise of the Silver Surfer,120000000,131921738,289480691
333,Nov 21 2012,Life of Pi,120000000,124987022,619310368
334,Feb 16 2007,Ghost Rider,120000000,115802596,229545589
335,Apr 9 2018,Rampage,120000000,101028233,427947217
336,Jun 27 2003,Charlie's Angels: Full Throttle,120000000,100814328,227163273
337,Aug 9 2013,Elysium,120000000,93050117,286192091
338,Apr 19 2013,Oblivion,120000000,89107235,287916633
339,Mar 24 2017,Power Rangers,120000000,85364450,142531552
340,Jul 19 2002,Stuart Little 2,120000000,64956806,166000000
341,Feb 12 2014,RoboCop,120000000,58607007,242981799
342,Jun 11 2004,The Chronicles of Riddick,120000000,57712751,107212751
343,Aug 5 2015,The Fantastic Four,120000000,56117548,167849187
344,May 9 2008,Speed Racer,120000000,43945766,93394462
345,Jul 22 2005,The Island,120000000,35818913,163018913
346,Dec 17 2010,How Do You Know?,120000000,30212620,49628177
347,Nov 9 2018,Outlaw King,120000000,0,0
348,Jun 23 2010,Knight and Day,117000000,76423035,258751370
349,Jan 25 2021,Tang Ren Jie Tan An 3,117000000,0,699084069
350,Oct 2 2018,Venom,116000000,213511408,856081053
351,May 19 1999,Star Wars Ep. I: The Phantom Menace,115000000,474544677,1027044677
352,May 19 2005,Star Wars Ep. III: Revenge of the Sith,115000000,380270577,848998877
353,May 16 2002,Star Wars Ep. II: Attack of the Clones,115000000,310676740,656695615
354,Nov 2 2001,Monsters Inc.,115000000,290149425,560483719
355,Jul 26 2013,The Wolverine,115000000,132556852,416456852
356,Feb 7 1997,Dante’s Peak,115000000,67163857,178200000
357,Apr 6 2016,The Huntsman: Winter’s War,115000000,48003015,165149302
358,Jun 14 2002,Windtalkers,115000000,40914068,77628265
359,Mar 6 2019,Triple Frontier,115000000,0,0
360,Jul 4 2008,Astérix aux Jeux Olympiques,113500000,999811,132999811
361,Dec 24 2010,Gulliver's Travels,112000000,42779261,232017848
362,Dec 8 2017,Ferdinand,111000000,84410380,289838913
363,May 11 2018,Deadpool 2,110000000,324591735,786362370
364,Oct 3 2013,Gravity,110000000,274092705,688214291
365,Dec 22 2006,Night at the Museum,110000000,250863268,579446407
366,Sep 30 2021,Venom: Let There be Carnage,110000000,213550366,501600379
367,Jun 10 2005,Mr. and Mrs. Smith,110000000,186336279,486124090
368,May 27 2015,San Andreas,110000000,155190832,456258539
369,Jul 29 2011,The Smurfs,110000000,142614158,563749323
370,Jun 27 2007,Live Free or Die Hard,110000000,134529403,382288147
371,Mar 18 2015,The Divergent Series: Insurgent,110000000,130179072,295075882
372,Dec 10 2004,Ocean's Twelve,110000000,125531634,362989076
373,Dec 19 1997,Tomorrow Never Dies,110000000,125304276,339504276
374,Jun 28 2000,The Patriot,110000000,113330342,215300000
375,Mar 7 2014,300: Rise of an Empire,110000000,106580051,330780051
376,Dec 17 2004,The Aviator,110000000,102608827,208370892
377,Dec 21 2016,Passengers,110000000,100014699,302239672
378,Jan 14 2011,The Green Hornet,110000000,98780042,229155503
379,Sep 21 2016,Miss Peregrine’s Home for Peculiar Children,110000000,87242834,295986876
380,Oct 7 2011,Real Steel,110000000,85463309,263880341
381,Jun 12 2019,Men in Black: International,110000000,80001807,253020464
382,Jun 11 2010,The A-Team,110000000,77222099,177241171
383,Jul 31 2013,The Smurfs 2,110000000,71017784,348547523
384,Mar 9 2016,The Divergent Series: Allegiant,110000000,66184051,172022517
385,Jun 12 2009,The Taking of Pelham 123,110000000,65452312,152364370
386,Oct 25 2013,Ender's Game,110000000,61737191,127983283
387,Apr 2 2004,Home on the Range,110000000,50026353,76482461
388,Jun 13 1997,Speed 2: Cruise Control,110000000,48097081,150468000
389,May 6 2005,Kingdom of Heaven,110000000,47398413,218674938
390,Mar 23 2017,Ghost in the Shell,110000000,40563557,167910690
391,Jun 16 2004,Around the World in 80 Days,110000000,24004159,72004159
392,Nov 21 2003,Dr. Seuss’ The Cat in the Hat,109000000,101018283,133818283
393,Dec 25 2001,Ali,109000000,58183966,87683966
394,Sep 30 2015,The Martian,108000000,228433663,653609107
395,Nov 20 2016,Allied,106000000,40098064,119266661
396,Jul 16 2004,I Robot,105000000,144801023,348629585
397,Dec 17 1999,Stuart Little,105000000,140015224,298815224
398,Nov 25 2009,The Princess and the Frog,105000000,104400899,270997378
399,Mar 7 2008,10000 B.C.,105000000,94784201,269065678
400,Jul 1 2016,Ice Age: Collision Course,105000000,64063008,402156682
401,Apr 27 2001,Town & Country,105000000,6712451,10364769
402,Sep 19 2017,Kingsman: The Golden Circle,104000000,100234838,408803696
403,Jun 9 2000,Gone in 60 Seconds,103300000,101643008,232643008
404,May 4 2000,Gladiator,103000000,187683805,456435588
405,May 23 2013,The Hangover 3,103000000,112200072,362000072
406,Mar 9 2018,A Wrinkle in Time,103000000,100478608,133214549
407,Jul 1 2009,Public Enemies,102500000,97104620,212282709
408,Nov 17 2006,Casino Royale,102000000,167365000,594420283
409,Jun 21 2002,Minority Report,102000000,132024714,358824714
410,Dec 13 2018,Bumblebee,102000000,127195589,465195589
411,Oct 26 2012,Cloud Atlas,102000000,27108272,130673154
412,Nov 15 2002,Harry Potter and the Chamber of Secrets,100000000,262424882,875454054
413,Jul 2 1991,Terminator 2: Judgment Day,100000000,203464105,515390883
414,Jun 16 1995,Batman Forever,100000000,184031112,336529144
415,Jul 27 2001,Planet of the Apes,100000000,180011740,362211740
416,Nov 19 2004,National Treasure,100000000,173005002,331323410
417,Dec 25 2012,Django Unchained,100000000,162805434,449841566
418,Dec 25 2019,1917,100000000,159227644,370603379
419,Dec 22 2010,Little Fockers,100000000,148438600,310650574
420,Jul 15 1994,True Lies,100000000,146282411,365300000
421,Nov 2 2007,American Gangster,100000000,130164645,267985456
422,Sep 18 2009,Cloudy with a Chance of Meatballs,100000000,124870275,236827677
423,Aug 6 2010,The Other Guys,100000000,119219978,170936470
424,Dec 17 2004,Lemony Snicket's A Series of Unfortunate Events,100000000,118627117,212956024
425,Dec 25 2013,The Wolf of Wall Street,100000000,116949183,389918903
426,May 24 2013,Epic,100000000,107518682,262794441
427,Jun 21 1996,Eraser,100000000,101295562,234400000
428,Jun 21 1996,The Hunchback of Notre Dame,100000000,100138851,325500000
429,Dec 15 2000,The Emperor's New Groove,100000000,89630573,169630573
430,Aug 15 2012,The Expendables 2,100000000,85028192,311979256
431,Oct 16 2009,Where the Wild Things Are,100000000,77233467,99123656
432,Dec 15 2006,Eragon,100000000,75030163,249488115
433,Jul 23 2014,Hercules,100000000,72688614,243388614
434,Dec 10 2010,The Tourist,100000000,67631157,278731369
435,Nov 24 1999,End of Days,100000000,66889043,212026975
436,Dec 25 2019,Spies in Disguise,100000000,66757013,165138481
437,Jun 11 2004,The Stepford Wives,100000000,59475623,96150482
438,Jun 8 2007,Surf’s Up,100000000,58867694,145395745
439,Dec 8 2006,Blood Diamond,100000000,57377916,171377916
440,Nov 7 2019,Midway,100000000,56846802,126829063
441,Sep 24 2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717
442,Nov 7 1997,Starship Troopers,100000000,54768952,121100000
443,Jun 5 2009,Land of the Lost,100000000,49438370,69548641
444,Dec 18 2003,Peter Pan,100000000,48417850,95255485
445,Mar 15 2019,Wonder Park,100000000,45216793,115112118
446,Jul 23 2004,Catwoman,100000000,40202379,82078046
447,Aug 14 2014,The Expendables 3,100000000,39322544,209461378
448,Dec 8 2021,West Side Story,100000000,38530322,75011257
449,Nov 27 2002,Treasure Planet,100000000,38120554,91800000
450,Dec 22 2021,The King’s Man,100000000,37176373,121125300
451,Mar 12 2010,Green Zone,100000000,35497337,97523020
452,Oct 13 2017,Geostorm,100000000,33700160,220796009
453,Dec 2 2015,Point Break,100000000,28782481,126704591
454,Dec 17 2019,Cats,100000000,27166770,75486351
455,Nov 26 2015,In the Heart of the Sea,100000000,25020758,89693309
456,Apr 18 2014,Transcendence,100000000,23022309,103039258
457,Feb 18 2005,Son of the Mask,100000000,17018422,59918422
458,Dec 5 2018,Mortal Engines,100000000,15951040,85480271
459,Feb 3 2021,Chaos Walking,100000000,13287908,27075660
460,Oct 13 2021,The Last Duel,100000000,10853945,30055233
461,Aug 16 2002,The Adventures of Pluto Nash,100000000,4411102,7094995
462,Jan 20 2012,Jin líng shí san chai,100000000,311434,98227017
463,Dec 9 2020,The Midnight Sky,100000000,0,75615
464,Jun 12 2020,Artemis Fowl,100000000,0,0
465,Nov 5 2015,The Peanuts Movie,99000000,130178411,250091610
466,Feb 6 2019,The LEGO Movie 2: The Second Part,99000000,105806508,190131036
467,Nov 21 2018,Robin Hood,99000000,30824628,85210012
468,May 4 2001,The Mummy Returns,98000000,202007640,435040395
469,Nov 14 2019,Ford v. Ferrari,97600000,117624357,224418748
470,Dec 20 2002,Gangs of New York,97000000,77730500,183124621
471,May 4 2017,Alien: Covenant,97000000,74262031,238521247
472,Mar 6 2015,Cinderella,95000000,201151353,542351353
473,Jun 27 2012,Ice Age: Continental Drift,95000000,161321843,879765137
474,Dec 28 2001,Black Hawk Down,95000000,108638745,159691085
475,May 27 2010,Sex and the City 2,95000000,95347692,294680778
476,Feb 12 2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874
477,Aug 10 2012,The Campaign,95000000,86907746,104907746
478,Nov 12 2010,Unstoppable,95000000,81562942,165720921
479,May 9 1997,The Fifth Element,95000000,63570862,263893838
480,Mar 31 2000,The Road to El Dorado,95000000,50802661,65700000
481,Dec 11 2009,The Lovely Bones,95000000,44114232,94894448
482,Jun 30 2016,Ben-Hur,95000000,26410477,91669648
483,Dec 19 2014,Seventh Son,95000000,17725785,108874967
484,May 30 2003,Finding Nemo,94000000,380529370,936094852
485,Dec 17 2003,The Lord of the Rings: The Return of the King,94000000,377845905,1120214046
486,Dec 18 2002,The Lord of the Rings: The Two Towers,94000000,342548984,919148764
487,Jun 15 2001,Lara Croft: Tomb Raider,94000000,131144183,273330185
488,Jan 29 2015,Kingsman: The Secret Service,94000000,128261724,404561724
489,Dec 19 2001,The Lord of the Rings: The Fellowship of the Ring,93000000,315544750,891216824
490,Jul 18 2001,Jurassic Park III,93000000,181166115,365900000
491,Aug 5 2011,Rise of the Planet of the Apes,93000000,176760185,470986200
492,Feb 14 2008,The Spiderwick Chronicles,92500000,71195053,162839667
493,Oct 22 2004,The Incredibles,92000000,261441092,631441092
494,Feb 6 2013,A Good Day to Die Hard,92000000,67349198,304249198
495,Apr 9 2004,The Alamo,92000000,22406362,23911362
496,Dec 22 1995,Cutthroat Island,92000000,10017322,18517322
497,Dec 19 2013,The Secret Life of Walter Mitty,91000000,58236838,187861183
498,Apr 13 2023,65,91000000,0,0
499,Dec 20 2017,Jumanji: Welcome to the Jungle,90000000,404508916,961613199
500,Jul 1 1997,Men in Black,90000000,250690539,587790539
501,Nov 19 1999,Toy Story 2,90000000,245852179,511358276
502,Aug 3 2001,Rush Hour 2,90000000,226164286,347425832
503,Dec 25 2009,Sherlock Holmes,90000000,209028679,498438212
504,Jan 15 2020,Bad Boys For Life,90000000,204417855,424536881
505,Jul 1 2009,Ice Age: Dawn of the Dinosaurs,90000000,196573705,886686817
506,Mar 30 2022,Sonic the Hedgehog 2,90000000,190478000,399100430
507,Dec 12 2018,Spider-Man: Into The Spider-Verse 3D,90000000,190173195,375516704
508,Jul 21 2000,What Lies Beneath,90000000,155464351,288693989
509,Feb 13 2020,Sonic The Hedgehog,90000000,146066470,303978743
510,Apr 8 2011,Rio,90000000,143619809,487519809
511,Jul 24 2019,Once Upon a Time…in Hollywood,90000000,142502728,377562039
512,Oct 6 2006,The Departed,90000000,132384315,289660619
513,Nov 3 2000,Charlie's Angels,90000000,125305545,259736090
514,Jun 19 1998,Mulan,90000000,120620254,303500000
515,Aug 13 2008,Tropic Thunder,90000000,110515313,191145256
516,Dec 20 2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970
517,Jul 11 1997,Contact,90000000,100920329,165900000
518,Jun 6 2008,You Don't Mess With the Zohan,90000000,100018837,202910991
519,May 19 1995,Die Hard: With a Vengeance,90000000,100012499,366101666
520,Sep 12 2016,The Magnificent Seven,90000000,93432655,162122642
521,Dec 18 2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956
522,Jun 8 2001,Atlantis: The Lost Empire,90000000,84052762,186049020
523,Dec 25 2008,Valkyrie,90000000,83107829,203932174
524,Jul 16 2015,Pixels,90000000,78765986,244041804
525,Jun 29 2001,Artificial Intelligence: AI,90000000,78616689,235900000
526,Nov 26 2003,The Haunted Mansion,90000000,75817994,155750628
527,Aug 4 2000,Hollow Man,90000000,73209340,191200000
528,Apr 22 2005,The Interpreter,90000000,72708161,162753837
529,Aug 7 2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554
